id,reference,hypothesis,audio_duration_s,inference_time_s,rtf
7392,Gå til niende ord i første avsnitt, Gå til niene ord i første avsnitt.,4.75,0.1621046600630507,0.034127296855379095
7393,Han blir mer opptatt av en jevnaldrende jente med et lettere sinn., Han blir mer opptatt av en jevn aldrende jente med et lettere sin.,6.5,0.1621046600630507,0.02493917847123857
7394,hurtigspoling bakover, Hurtig spuling bakover.,4.2509375,0.1621046600630507,0.038133861074892465
7395,Det må finnes overordnede helhetsløsninger som også tar nødvendige hensyn til lokale ønsker om deltagelse i beslutninger som angår lokalbefolkningen., Det må finnes overordnede helhetsløsninger som også tar nødvendig hensyn til lokale ønsker om deltagelse i beslutninger om lokalbefolkningen.,10.25,0.1621046600630507,0.015815088786639092
7396,Endre dette til punktmerking, Endre dette til punktmerking.,3.25,0.1621046600630507,0.04987835694247714
7397,lag katalog, Lagkatalog,2.0,0.1621046600630507,0.08105233003152534
7398,Det er betenkelig at skolegrensene oppheves., Det er betenkelig at skolegrunnsene opphøves.,3.5,0.1621046600630507,0.046315617160871625
7399,Reinås signaliserte i går at utfallet av forhandlingene fremdeles er helt åpent., Reinhås signaliserte i går at utfallet av forhandlingene fremdeles er helt åpent.,6.5,0.1621046600630507,0.02493917847123857
7400,V A R E B I L, V-A-R-E-B-I-L,6.5,0.1621046600630507,0.02493917847123857
7401,fire   fem   tre   tre   femtifire   seks hundre og femtitre," 4, 5, 3, 3 54, 653",6.5,0.1621046600630507,0.02493917847123857
7402,motene motene motene," Moten er, moten er moten.",4.5,0.1621046600630507,0.03602325779178904
7403,Fjern kursiv, Fjern kusiv.,1.75,0.1621046600630507,0.09263123432174325
7404,Brorparten av arbeidene er blitt til det siste året., Brorparten av arbeidene er blitt til det siste året.,4.5,0.1621046600630507,0.03602325779178904
7405,Opprett ny fil, opprettet ny fil.,2.25,0.1621046600630507,0.07204651558357808
7406,Det betyr at den har over halve byens befolkning med seg.\Punktum, Det betyr at den har over halve byens befolkning med seg.,7.0,0.1621046600630507,0.023157808580435812
7407,To av hennes mål er et godt arbeidsmiljø innad og en mer servicepreget institusjon utad., Nettopp.,0.25,0.1621046600630507,0.6484186402522027
7408,Melandsjø, Hver lang siden.,2.5,0.10724172170739621,0.042896688682958484
7409,mer diskant, Mer diskant.,2.25,0.10724172170739621,0.04766298742550942
7410,Det spiller liksom ingen rolle at bandet egentlig er oppløst., Det spiller liksom ingen rolle at bennene egentlig er oppløst.,5.5,0.10724172170739621,0.01949849485589022
7411,Les merket område, Les merket OMRÅDER.,3.5,0.10724172170739621,0.030640491916398917
7412,hurtigspoling fremover, Hurtig spoling fremover.,3.75,0.10724172170739621,0.028597792455305655
7413,Hans entusiasme smittet over på datteren., Hans entusiasme smittet over på datteren.,6.0,0.10724172170739621,0.017873620284566034
7414,se til venstre, Sett elvendig strø.,2.75,0.10724172170739621,0.03899698971178044
7415,Kritikken mot tjenesten har vært massiv og må tas til etterretning., Kritikken mot tjenesten har vært massiv og må tas til etterretning.,5.25,0.10724172170739621,0.02042699461093261
7416,A U S T R A L S K, A-U-S-T-R-A-L-S K,6.0,0.10724172170739621,0.017873620284566034
7417,(...Vær stille under dette opptaket...), Dette er en stor skjerm.,4.0,0.10724172170739621,0.026810430426849052
7418,Senere bisto veivesenet med grus til planering av gulv., Senere bistod veivestene med gruselig planering av gulv.,5.25,0.10724172170739621,0.02042699461093261
7419,Tilbake ett avsnitt, Tilbake 1 avsnitt,4.0,0.10724172170739621,0.026810430426849052
7420,Jeg tror han likte det han så., Jeg tror han likte det han så.,4.2509375,0.10724172170739621,0.025227781332328742
7421,Jeg håper ikke det blir tyve år til neste gang., Jeg håper ikke det blir 20 år til neste gang.,4.0,0.10724172170739621,0.026810430426849052
7422,Vis linjalen, Vislen Jarl,3.25,0.10724172170739621,0.03299745283304499
7423,Åndsfrihet rommer også frihet til å kritisere andres tro og meninger., Uns frihet romer også frihed til å kritisere andres troe meninger.,6.5,0.10724172170739621,0.016498726416522495
7424,avslutt PowerPoint, Avslut Powerpoint.,4.2509375,0.12392574292607605,0.029152567622101257
7425,Vi vil til neste vinter undersøke forurensingen i området., Vi vil til neste vinter undersøke forurensningen i området.,5.25,0.12392574292607605,0.023604903414490678
7426,veien veien veien," VEN, VEN.",3.5,0.12392574292607605,0.03540735512173602
7427,Dette skjer til tross for en stram økonomistyring med maksimal utnyttelse av ressursene., Dette skjer til tross for en stram økonomistyring med maksimal utnyttelse av ressursene.,8.0,0.12392574292607605,0.015490717865759507
7428,Oppdagelsen er ikke minst spennende for eldre mennesker som opplever at hukommelsen svikter., Oppdagelsen er ikke minst spennende for eldre mennesker som opplever at hun kommerlsen svikter.,6.25,0.12392574292607605,0.01982811886817217
7429,Forslaget til ny lov om eiendomsskatt er nå ute til høring., Forslaget til ny lov om eiendomskatt er nå ute til høring.,5.25,0.12392574292607605,0.023604903414490678
7430,"Jeg kommer fortsatt til å hjelpe spillere ut, men vil ikke jage dem."," Jeg kommer fortsatt til å hjelpe spillere ut, men vil ikke jage dem.",5.25,0.12392574292607605,0.023604903414490678
7431,god god god, Gu-gu-gu!,2.25,0.12392574292607605,0.055078107967144914
7432,Parken drives av en stiftelse som igjen leier området av en greve for en slikk og ingenting., Parken drives av en stiftelse som igjen leier området av en greve for en slikk og ingenting.,6.25,0.12392574292607605,0.01982811886817217
7433,U N D E R S T R E K N I N G, U-n-d-e-r-s-t-r e-k-n i-n g,9.5,0.12392574292607605,0.013044815044850111
7434,P R I V A T I S E R I N G E N, P-r-i-v-a-t-i s-e-r i n-g-e n,5.75,0.12392574292607605,0.021552303117578445
7435,Folk liker og er glad i disse bygningene., Folk liker og er glad i disse bygningene.,4.0,0.12392574292607605,0.030981435731519014
7436,Tiltaket er populært både blant norske barn og barn med fremmedkulturell bakgrunn., Tiltaket er populært både blant norske barn og barn med fremmedkulturell bakgrunn.,6.25,0.12392574292607605,0.01982811886817217
7437,Hans entusiasme smittet over på datteren., Hans entusiasme smitter over på datteren.,5.5,0.12392574292607605,0.022531953259286554
7438,K I K K E, K-I-K-R,2.75,0.12392574292607605,0.04506390651857311
7439,opp ett nivå, Oppbettnivå,2.75,0.12392574292607605,0.04506390651857311
7440,Det vil si én felles etikktime hvor alle elever deltar og én time differensiert undervisning ut fra tro og livssyn.\Punktum, Det vil si en felles etiktime hvor alle elever deltar og en time differensiert undervisning ut fra tro og livssyn.,9.75,0.131183423101902,0.01345471006173354
7441,tre   sju   sju   seks   sekstifem   fem hundre og trettini," 3, 7, 7 6, 65, 539",6.5,0.131183423101902,0.02018206509260031
7442,Hun reiser hit før utbrentheten er et faktum.\Punktum, Hun reiser hit før utbredtheten er et faktum.,6.75,0.131183423101902,0.01943458120028178
7443,Her skal kvartetten spille inn sin foreløpig navnløse plate.\Punktum," Her skal kvartetten spille inn sin foreløbig, navnløse plate.",6.75,0.131183423101902,0.01943458120028178
7444,Han fikk også intervjue lokalbefolkningen i landsbyer i områder som ble hardt rammet av storflommen i høst., Han fikk også intervjue lokalbefolkningen i landsbyer i områder som ble hardt rammet av storflommen i høst.,6.5,0.131183423101902,0.02018206509260031
7445,sju   en   fire   en   syttini   to hundre og tre, 214-1 79-203,5.5,0.131183423101902,0.023851531473073093
7446,Storøyde små barn og litt mindre usikre større barn danset og spilte for den fornemme gjesten., Store og små barn og litt mindre usikre større barn danset og spilte for den fornemmende gjesten.,6.5,0.131183423101902,0.02018206509260031
7447,O V E R H A L L A, O-V-E-R-H-A-L-L A,6.0,0.131183423101902,0.021863903850317
7448,Legene skal altså jobbe kortere arbeidsdager for å spare lønnsutgifter., Legene skal jobbe kortere arbeidsdager for å spare lønnsutgifter.,8.25,0.131183423101902,0.01590102098204873
7449,slokk lyset, Slock Lyse,2.75,0.131183423101902,0.04770306294614619
7450,Det vil sende dem rett til bunns., Det vil sende med rett til bønn.,3.75,0.131183423101902,0.0349822461605072
7451,Maleriets integritet søkes i dets spesifikke og essensielle egenskaper., Maleries integritet søkes i dette spesifikke og essensielle egenskaper.,8.25,0.131183423101902,0.01590102098204873
7452,"Mange reagerte på spørsmålene overhodet, at det kunne være aktuelt å ta fra folk grøntområder.", Mange reagerte på spørsmålene over hodet at det kunne være aktivt å ta fra folk rundt områder.,6.5,0.131183423101902,0.02018206509260031
7453,Åpne PowerPoint, Åpner PowerPoint.,4.0,0.131183423101902,0.0327958557754755
7454,Nesten to år med konserter for utsolgte hus fulgte.\Punktum, Nesten to år med konserter for utsolgt i Husfulltet.,4.75,0.131183423101902,0.02761756275829516
7455,forestillingen forestillingen forestillingen," Forestillingen, forestillingen.",5.0,0.131183423101902,0.026236684620380403
7456,Lomnessjøen, Lumnes sjøn.,4.75,0.13458895462099463,0.02833451676231466
7457,Fiskeindustrien har henvendt seg til fiskeriministeren for å gi uttrykk for sin frykt for å miste råstoff., Fiskeindustrien har henvendt seg til fiskeri- ministeren for å gi uttrykk for sin frykt for å miste råstoff.,6.75,0.13458895462099463,0.0199391043882955
7458,de de de, DDD,3.5,0.13458895462099463,0.03845398703456989
7459,Leif vil bli dypt savnet av oss alle.," Life will be different, I was allah.",3.75,0.13458895462099463,0.035890387898931904
7460,Klipp ut, Klipp ut!,2.75,0.13458895462099463,0.048941438043998045
7461,Redusér utvalget med ett avsnitt, Redusere utvalget med ett avsnitt.,4.0,0.13458895462099463,0.03364723865524866
7462,Hans entusiasme smittet over på datteren., Hans entusiasme smittet over på datteren.,5.25,0.13458895462099463,0.02563599135637993
7463,en   fem   fem   tre   tjueni   tre hundre og førtisju, 1 553 29 347,5.75,0.13458895462099463,0.02340677471669472
7464,En side opp, En side opp.,3.5,0.13458895462099463,0.03845398703456989
7465,"Vi håper selvfølgelig at vi skal greie å skaffe alle som har søkt om det, et tilrettelagt skoletilbud.", Vi håper selvfølgelig at vi skal greie å skaffe alle som har søkt om det et tilrettelagt skoletilbud.,7.75,0.13458895462099463,0.01736631672528963
7466,Planen ble vedtatt av kommunestyret i mars., Planen ble vedtatt av kommunestyret i mars.,5.75,0.13458895462099463,0.02340677471669472
7467,Kråkerøy, Krokker jeg?,2.5,0.13458895462099463,0.05383558184839785
7468,"To joviale politimenn slår floke langt der fremme og holder orden på oss, en orden som inkluderer et rimelig antall snikere."," To joviale politimenn slår floket langt framme og holder orden på oss, en orden som inkluderer et rimelig antall snikere.",7.75,0.13458895462099463,0.01736631672528963
7469,kartlegge kartlegge kartlegge," Kartlækker, kartlække, kartläkke,",3.75,0.13458895462099463,0.035890387898931904
7470,Selv hadde jeg innlevert mine papirer som militærnekter ved sesjonen., Selv hadde jeg innlevert mine papirer som militærnektere ved sesjonen.,6.0,0.13458895462099463,0.02243149243683244
7471,"Når kjøttet eller fisken er perfekt, gjenstår vinvalget."," Når kjøttet eller fisken er perfekt, gjenstår vinvalget.",5.75,0.13458895462099463,0.02340677471669472
7472,Etter en uke blir kvinnene innkalt til kontroll på sykehuset., Etter en uke blir kvinnene innkalt i kontroll på sykehuset.,8.0,0.13214643235551193,0.01651830404443899
7473,"Du utvikler produktet, og ordner finansiering.", Du utvikler produktet og ordner finansieringen.,4.75,0.13214643235551193,0.02782030154852883
7474,B E N K E R, B-E-N-K-E R,4.75,0.13214643235551193,0.02782030154852883
7475,Marker dette, Markér dette.,3.25,0.13214643235551193,0.0406604407247729
7476,Isabell Torp, Isabel Torp,3.25,0.13214643235551193,0.0406604407247729
7477,"Robin er glad for støtten han har fått av sosialtjenesten,\Komma men har likevel kritiske synspunkter på ordningen.\Punktum"," Robin er glad for støtten han har fått av sosialtjenesten, men har likevel kritiske synspunkter på ordningen.",10.0,0.13214643235551193,0.013214643235551193
7478,gi gi gi, I.,5.0,0.13214643235551193,0.026429286471102386
7479,Nobelprisvinneren får endelig satt seg ved et bord midt i lokalet.\Punktum, Nobelprisvinneren får endelig satt seg ved et bord midt i lokalet.,6.75,0.13214643235551193,0.01957724923785362
7480,"Jeg håper å bruke både journalister på huset, og andre til å dekke sportsstoffet.", Jeg håper å bruke både journalister på huset og andre til å dekke sportstoffet.,7.25,0.13214643235551193,0.018227094118001646
7481,En linje fram, Én linje fram.,2.5,0.13214643235551193,0.05285857294220477
7482,ta ta ta," Ta, ta, ta.",3.0,0.13214643235551193,0.044048810785170645
7483,åttifire tusen fem hundre og sekstini, 84.569,4.75,0.13214643235551193,0.02782030154852883
7484,Det finnes imidlertid ikke noen absolutte grenser for hva som er virkelig effektiv og mindre effektiv behandling., Det finnes imidlertil ikke noen absolute grenser for hva som er virkelig effektiv og mindre effektive behandling.,9.0,0.13214643235551193,0.014682936928390214
7485,sytten tusen åtte hundre og sekstisju, 17867,4.75,0.13214643235551193,0.02782030154852883
7486,Slik kan du gjerne si at publikum selv har valgt sangene., Slik kan du gjerne si at publikum selv har valdsangene.,5.75,0.13214643235551193,0.022981988235741206
7487,Ut på dagen i går kunne også to av beboerne flytte tilbake til hjemmet sitt., Ut på dagen i går kunne også to av beboerne flytte tilbake til hjemmesitt.,5.5,0.13214643235551193,0.024026624064638534
7488,dividert med, Dividert med,2.5,0.15435764560243115,0.06174305824097246
7489,Andre store båter har også septiktanker., Andre store båter har også septiktanker.,4.5,0.15435764560243115,0.03430169902276248
7490,En av disse fortellingene handler om en jødepike., En av disse fortellingene handler om en jødepike.,3.5,0.15435764560243115,0.04410218445783747
7491,På landets første kompetansesenter for spiseforstyrrelser skal helsepersonell lære hvordan en avslører lidelsen på et tidlig stadium for å sette inn mottiltak., På landets første kompetansecenter for spiseforstyrrelsel skal helsepersonell lære hvordan enn avsløre lidelsen på et tidlig stadium for å sette inn mot tiltak.,12.25,0.15435764560243115,0.012600624130810706
7492,Gå opp en linje, Gå opp en linje.,3.25,0.15435764560243115,0.04749466018536343
7493,"De siste ti årene har han drevet egen virksomhet, men har nylig gått over til markedsføringsarbeid innen reiselivsbransjen."," De siste 10 årene har han drevet egen virksomhet, og han har nylig gått over til markedsføringsarbeid i reiseliftsbransjen.",7.0,0.15435764560243115,0.022051092228918736
7494,seg seg seg," Sei, sei, sei.",2.5,0.15435764560243115,0.06174305824097246
7495,fire   fire   fem   tre   trettini   åtte hundre og åtti, 445-339-880,6.0,0.15435764560243115,0.025726274267071858
7496,"Disse fremmedkulturelle er ikke innvandrere i vanlig forstand, de har flyktet for livet fra en etnisk utrenskning.", Disse fremmed kulturelle er ikke innvandrere i vanlig forstand. De har flyktet for livet fra en etnisk utrensning.,10.75,0.15435764560243115,0.014358850753714526
7497,Nå er det ikke sikkert at dette blir noe problem for ham., Nå er det ikke sikkert at dette blir noe problem for ham.,5.5,0.15435764560243115,0.0280650264731693
7498,Vanligvis består opplæringen av å reise mindre byggverk inne i en verkstedhall., Vanligvis består opplæringen av å reise mindre byggeverk inne i en verkstedhall.,10.0,0.15435764560243115,0.015435764560243115
7499,skjul verktøylinje, Kjulverkdelen.,3.25,0.15435764560243115,0.04749466018536343
7500,Veien er lang fra meieri til lufthavn.\Punktum, Veien er lang fra Meiri til Lufthavn.,7.0,0.15435764560243115,0.022051092228918736
7501,Disse kommer i stand gjennom forhandlinger., Få se på den.,0.25,0.15435764560243115,0.6174305824097246
7502,ned ned ned," Ned, ned, ned!",2.5,0.15435764560243115,0.06174305824097246
7503,Venstrejuster tekst, VENSTRI UST DER TEGST.,3.25,0.15435764560243115,0.04749466018536343
7504,Lagre fil, Teksting av Amara.org-komunikasjonen,0.25,0.13867105159442872,0.5546842063777149
7505,"Robin er glad for støtten han har fått av sosialtjenesten,\Komma men har likevel kritiske synspunkter på ordningen.\Punktum"," Robin er glad for støtten han har fått av sosialkjennelsen kommer, men har likevel kritiske synspunkter på ordningen.",9.0,0.13867105159442872,0.015407894621603191
7506,"Kommuner som ønsker å gi tillatelse til bygging av slike sentre, må søke om dispensasjon.", Kommuner som ønsker å gi tiladelse til bygging av slike sentre må søke om dispensasjon.,7.0,0.13867105159442872,0.01981015022777553
7507,Fjern utheving, Fjern utheving.,3.25,0.13867105159442872,0.04266801587520884
7508,Enkelte kommuner har fått hard kritikk for å pålegge innbyggerne avgifter som ligger langt over selvkost., Enkelte kommuner har fått high kritikk for å pålegge innbyggende avgifter som ligger langt over selvkost.,8.0,0.13867105159442872,0.01733388144930359
7509,Vi var fryktelig engstelige.\Punktum," Jeg var fryktelig engelsk, punktum.",4.0,0.13867105159442872,0.03466776289860718
7510,Fiskeindustrien har henvendt seg til fiskeriministeren for å gi uttrykk for sin frykt for å miste råstoff., Fiskenustillene har henveldt seg til fiskeriministeren for å gi uttrykk for sin frykt for å miste råstoff.,7.5,0.13867105159442872,0.01848947354592383
7511,"Robin er glad for støtten han har fått av sosialtjenesten,\Komma men har likevel kritiske synspunkter på ordningen.\Punktum"," Robin er glad for søtteren for at sosialtjenesten kommer, men har likevel kritiske synspunkter på ordningen.",7.0,0.13867105159442872,0.01981015022777553
7512,Arbeidsmarkedsetaten har finansiert virksomheten de siste tre årene.\Punktum, Arbeidsmarkedsetaten har finansiert virksomheten de siste tre årene.,8.0,0.13867105159442872,0.01733388144930359
7513,Det var derfor naturlig at han kom til å undervise i økonomiske fag., Det var derfor naturlig at han kom til å undervise i ekonomisk i fag.,4.75,0.13867105159442872,0.029193905598827098
7514,Spillet ser bra ut rent grafisk., Spille seg bra ut rent grafisk.,5.75,0.13867105159442872,0.024116704625118036
7515,Han blir mer opptatt av en jevnaldrende jente med et lettere sinn., Han blir mer opptatt av en jevnaldrende jente med et lettere sinn.,5.75,0.13867105159442872,0.024116704625118036
7516,Venstrejuster tekst, Venstre just det her tekst.,4.2509375,0.13867105159442872,0.032621286856000284
7517,Tora Skogli, Tora Skogle,3.25,0.13867105159442872,0.04266801587520884
7518,Han forteller at det er noe helt spesielt med denne gruppen., Han forteller at det er noe helt spesielt med denne gruppen.,5.5,0.13867105159442872,0.02521291847171431
7519,Vis alternativer, Vis alternativer.,4.0,0.13867105159442872,0.03466776289860718
7520,Han sier også at det er første gang det er inngått en slik avtale i vår del av verden., Han sier også at det er første gang det har inngått en slik avtale i vår del av verden.,7.75,0.14600139821413904,0.018838890092146975
7521,Nå skal nordiske barn også forføres av smårollingene.\Punktum, Nå skal nordiske barn også forføres av små rålingane.,5.25,0.14600139821413904,0.027809790136026486
7522,Det er heller ingen umiddelbare planer om å harmonisere dem., De er heller ingen umiddelbare planer om å harmonisere dem.,6.0,0.14600139821413904,0.024333566369023174
7523,"Ett av argumentene som ble brukt ved avgjørelsen,\Komma var at toget var for langt for seksåringene.\Punktum"," Et av argumentene som ble brukt ved avgjørelsen, var at toget var for langt for seksåringene.",8.7509375,0.14600139821413904,0.016684086500919366
7524,synge synge synge," Synge, synge, synge.",4.2509375,0.14600139821413904,0.03434569391202271
7525,Bytt til Paint, Bytt til Paint.,4.2509375,0.14600139821413904,0.03434569391202271
7526,Vi vil nok overraske dem som tror at vi ikke gjør annet enn å gjenta oss selv., Vi vil nok overraske dem som tror at vi ikke gjør antenne og gjenta oss selv.,5.5,0.14600139821413904,0.0265457087662071
7527,Stemningen inne på intensivavdelingen er underlig., Stemningen innenpå intensivavdelingen er underlig.,5.5,0.14600139821413904,0.0265457087662071
7528,fareliste fareliste fareliste," Fareliste, fareliste, fareliste",4.75,0.14600139821413904,0.030737136466134535
7529,lett lett lett," Lett, lett, lett.",3.75,0.14600139821413904,0.03893370619043708
7530,Det er ikke en gang krav om at oppsigelsen skal være skriftlig., Der ikkje ein gang krav om at oppsigelsen skal vere skriftleg.,5.5,0.14600139821413904,0.0265457087662071
7531,All sponsing og produksjonsstøtte skal tydelig merkes så seerne aldri er i tvil om hvilke interessenter som er inne i et program.," All sponsing av produsjonsstøttet skal tydelig merkes, så serne aldri har tvil om hvilke interessenter som er inne i et program.",7.25,0.14600139821413904,0.020138123891605384
7532,"Kalkylen vi fikk fra vårt reisebyrå på det tidspunktet, viste seg siden å være altfor lav.", Kalkylen vi fikk fra vårt reisebureau på det tidspunktet viste seg siden å være altfor lav.,8.5,0.14600139821413904,0.01717663508401636
7533,"Han er spent, og regner med at programformen trenger litt tid for å sitte.", Han er spent og renner med at programformen trenger litt tid for å sitte.,7.75,0.14600139821413904,0.018838890092146975
7534,tjuefem tusen ni hundre og sekstien, 25.961,5.0,0.14600139821413904,0.029200279642827807
7535,Storøyde små barn og litt mindre usikre større barn danset og spilte for den fornemme gjesten., Storeye små barn og litt mindre usikre større barn danset og spilte for den fornemme gjesten.,7.75,0.14600139821413904,0.018838890092146975
7536,fire   sju   en   fire   åttisju   tre hundre og nittifem, 4 7 1 4 8 7 3 95,4.75,0.1313612112426199,0.02765499184055156
7537,M O N O P O L E T, M-o-n-o P-o L-e-t,4.2509375,0.1313612112426199,0.030901703740085548
7538,påske påske påske," Påske, påske påska!",3.75,0.1313612112426199,0.03502965633136531
7539,Vi har ikke noe imot at fylkesmannen følger med i hva vi gjør., Vi har ikke noe imot at fylkesvann følgen med i hva vi gjør.,6.25,0.1313612112426199,0.021017793798819184
7540,Midtstill dette avsnittet, Midt stille dette avsnittet.,3.0,0.1313612112426199,0.04378707041420663
7541,"Så gikk det altså få timer,\Komma og russerne gjorde nøyaktig det motsatte av hva de hevdet de skulle gjøre.\Punktum"," Så gikk det altså få timer komme, og russerne gjorde noe jakt i det motsatte av hva de hevde de skulle gjøre.",8.25,0.1313612112426199,0.015922571059711503
7542,Stemningen var like nedtrykt som under flykatastrofen for nesten nøyaktig ett år siden., Stemningen var like nøytrygt som under flykatastrofen for nesten nøyaktig ett år siden.,7.25,0.1313612112426199,0.018118787757602745
7543,"De åpner seg foran kamera som enkeltindivider og i grupper, men bare så mye de selv føler for."," De åpner seg foran kamera som enkelt individer og i grupper, men bare så mye de selv føler for.",8.7509375,0.1313612112426199,0.015011101523993277
7544,S T A R R, S T A R R,4.2509375,0.1313612112426199,0.030901703740085548
7545,åtte   åtte   åtte   sju   trettifire   fire hundre og syttifem, 888 734 475,7.25,0.1313612112426199,0.018118787757602745
7546,På møtet forklarte ordføreren om alle reaksjonene han har fått de siste dagene., På møte forklarte ordføreren om alle reaksjonene han har fått de siste dagene.,7.25,0.1313612112426199,0.018118787757602745
7547,Fiskeindustrien har henvendt seg til fiskeriministeren for å gi uttrykk for sin frykt for å miste råstoff., Fiskeindustrien har henvendt seg til fiskeriministeren for å gi uttrykk for sin frykt for å miste råstoff.,11.75,0.1313612112426199,0.011179677552563395
7548,E G E N A N D E L E N, E-G-E-N-A-N D-E L-E N,8.0,0.1313612112426199,0.016420151405327488
7549,I beste forstand var han entertainer og behersket situasjonen og publikum med en scenekunstners finesser., I beste forstand var han en tarteiner og behersket situasjonen og publikum med en sjenekunstners finesser.,8.0,0.1313612112426199,0.016420151405327488
7550,N I S J E, N-E-S-J-E,3.75,0.1313612112426199,0.03502965633136531
7551,"Skal noen bytte plass, må bare én reise seg om gangen.", Skal noen bytte plass må bare én reise seg om gangen.,5.25,0.1313612112426199,0.02502118309383236
7552,De nåværende reglene innebærer at en saueeier må reinvestere erstatningsbeløpet i nye dyr allerede året etter for å unngå denne skattleggingen., De nåværende reglene innebærer at en saueier må reinvestere erstatningsbeløpet i nye dyr allerede året etter for å unngå denne skattleggingen.,15.0,0.16045512596610934,0.010697008397740623
7553,familien familien familien," Familien, familien, familie.",3.5,0.16045512596610934,0.04584432170460267
7554,Det meste av pengene går til overnatting og servering., Det meste av pengene går til overnatting og servering.,6.0,0.16045512596610934,0.026742520994351555
7555,om om om, Om om om,3.5,0.16045512596610934,0.04584432170460267
7556,U T S T E D E, U-T-S-T E-D-E,3.75,0.16045512596610934,0.04278803359096249
7557,"Det kan tas hensyn til forhold som farlig skolevei, skolenes kapasitet og hvor elevens søsken måtte gå."," Det kan tas hemsyn til forhold til farlig skolevei, skolenes kapasitet og hvor elevens søskende måtte gå.",7.25,0.16045512596610934,0.022131741512566805
7558,"Alle barna ventet på julenissen, som var forsinket på grunn av den kraftige motvinden.", Alle barna ventet på julenissen som var forsinket på grunnen av den kraftige motvind.,5.5,0.16045512596610934,0.029173659266565333
7559,En tredje organisasjon skal sørge for rekrutteringen.\Punktum, En tredje organisasjon skal sørge for rekryteringen.,5.75,0.16045512596610934,0.027905239298453798
7560,multiplisert med, Multiplisert med,3.0,0.16045512596610934,0.05348504198870311
7561,"Som det fremgår overfor, ble dette kravet ikke innfridd."," Som det fremgår å omføre, ble dette kravet ikke innfrid.",4.2509375,0.16045512596610934,0.03774582100209879
7562,Gå til femte linje i første avsnitt, Gå til femte linje i første avsnitt.,5.0,0.16045512596610934,0.032091025193221864
7563,"Johannessen har det kunstneriske ansvaret, men alle har bidratt til å forme forestillingen."," Johannesen hadde kunstnerisk ansvaret, men alle har bidratt til å forme forestillingen.",6.5,0.16045512596610934,0.02468540399478605
7564,Miljøeksperter sier at det vil ta flere dager før omfanget av miljøødeleggelsene er klarlagt.\Punktum, Miljøeksperter sier at det vil ta flere dager før omfanget av miljøudelæggelsen er klarelagt.,10.0,0.16045512596610934,0.016045512596610932
7565,knapp fire, Knapp 4,2.5,0.16045512596610934,0.06418205038644373
7566,nittifem tusen seks hundre og nittini, 95 699,3.75,0.16045512596610934,0.04278803359096249
7567,Det forundrer oss at ikke arkitekturhistorikeren husker at slike prosesser er historisk legitimert gjennom en rekke eksempler., Det forundrer oss at ikke arkitekturhistoriceren husker at slike prosesser er historisk legitimert gjennom en rekke eksempler.,9.75,0.16045512596610934,0.016456935996524036
7568,"De spiller en avansert form for rock som krever sitt av musikerne, men her er det publikum som gir klart mest."," De spiller en avansert form for rock som krever sitt av musikerne, men her er det publikum som gir klart mest.",9.5,0.17124107450945303,0.01802537626415295
7569,omdiskutert omdiskutert omdiskutert," Omdiskutett, omdiskuttett,",4.0,0.17124107450945303,0.04281026862736326
7570,tre   fem   tre   tre   sekstien   tre hundre og åttien, 3533 61 381,8.5,0.17124107450945303,0.020146008765818003
7571,Ulykkesrisikoen kan reduseres kraftig om de for eksempel unngår å kjøre i mørket og i trafikksituasjoner som de ikke behersker., Ulykkesrisikoen kan reduseres kraftig om de for eksempel umgår å kjøre i mørket og i trafikksituasjoner som de ikke behersker.,8.5,0.17124107450945303,0.020146008765818003
7572,det det det, Dette er det.,3.25,0.17124107450945303,0.05268956138752401
7573,Følelsen av å sitte fast i klisteret har nok meldt seg i tunge stunder.\Punktum, Følelsene av å sitte fast i klistra har nok meldt seg i tunge stunder.,5.5,0.17124107450945303,0.03113474081990055
7574,Lagre endringer, Lagre endringer,3.5,0.17124107450945303,0.04892602128841515
7575,Borgar, Bør gære.,3.25,0.17124107450945303,0.05268956138752401
7576,Marker dette, Markér dette!,3.0,0.17124107450945303,0.05708035816981768
7577,Blant annet ble reglene for tilleggspensjon og forsørgertillegg strammet inn.\Punktum, Lanterne blir reglene for tilleks paksjon og for sørget tilleks tramit inn.,6.0,0.17124107450945303,0.02854017908490884
7578,tjuetre tusen tre hundre og syttini, 23 379,4.5,0.17124107450945303,0.03805357211321178
7579,Orkestret settes sammen fra år til år., Orkestret setter sammen fra år til år.,5.0,0.17124107450945303,0.0342482149018906
7580,"Når uforutsette utgifter påføres enkelte av bondenæringens utøvere, går det erfaringsmessig ikke lenge før næringens dyktige representanter skriker om offentlig støtte."," Når uforutsett utgifter påføres enkelt av bondenæringens utøvre, går det erfaringsmessig ikke lenge før næringen dyktige representanter skriker om offentlig støtte.",12.5,0.17124107450945303,0.013699285960756242
7581,Resultatet virker veldig konstruert og sjelden sjarmerende.\Punktum, Resultatet virker veldig konstruert og sjelden charmerende.,7.0,0.17124107450945303,0.024463010644207576
7582,M A S S E M E D I A, Eller er det en skatt?,5.75,0.17124107450945303,0.029781056436426614
7583,"Rommet betyr mye for oss,\Komma det gir noe ekstra i hverdagen.\Punktum"," Romet betyr mye for oss, det gir noe ekstra i hverdagen.",6.5,0.17124107450945303,0.026344780693762004
