id,reference,hypothesis,audio_duration_s,inference_time_s,rtf
7414,se til venstre, se till vänster,2.75,0.10971198721478383,0.03989526807810321
7415,Kritikken mot tjenesten har vært massiv og må tas til etterretning., Kritiken mot tjänsten har varit massiv och måste tas till efterrättning.,5.25,0.10971198721478383,0.020897521374244537
7416,A U S T R A L S K, A U S T R A L S K,6.0,0.10971198721478383,0.01828533120246397
7417,(...Vær stille under dette opptaket...),,4.0,0.10971198721478383,0.027427996803695957
7418,Senere bisto veivesenet med grus til planering av gulv., Senare bistod vägväsendet med grusel planering av gulv.,5.25,0.10971198721478383,0.020897521374244537
7419,Tilbake ett avsnitt, tillbaka ett avsnitt,4.0,0.10971198721478383,0.027427996803695957
7420,Jeg tror han likte det han så., Jag tror han likte det han sa.,4.2509375,0.10971198721478383,0.02580889208904714
7421,Jeg håper ikke det blir tyve år til neste gang., Jag hoppas att det inte blir tjugo år till nästa gång.,4.0,0.10971198721478383,0.027427996803695957
7422,Vis linjalen, Vislinjalen,3.25,0.10971198721478383,0.033757534527625796
7423,Åndsfrihet rommer også frihet til å kritisere andres tro og meninger., Ondsfrihet rymmer också frihet till att kritisera andras tro och meningar.,6.5,0.10971198721478383,0.016878767263812898
7424,avslutt PowerPoint, avslut powerpoint,4.2509375,0.1225191910052672,0.02882168721729435
7425,Vi vil til neste vinter undersøke forurensingen i området., Vi vill till nästa vinter undersöka forurensningen i området.,5.25,0.1225191910052672,0.02333698876290804
7426,veien veien veien, VN VN VEN,3.5,0.1225191910052672,0.03500548314436206
7427,Dette skjer til tross for en stram økonomistyring med maksimal utnyttelse av ressursene., Detta sker till trots för en stram ekonomistyrning med maximal utnyttjande av resurserna.,8.0,0.1225191910052672,0.0153148988756584
7428,Oppdagelsen er ikke minst spennende for eldre mennesker som opplever at hukommelsen svikter., Upptagelsen är inte minst spännande för äldre människor som upplever att hänkommelsen sviktar.,6.25,0.1225191910052672,0.01960307056084275
7429,Forslaget til ny lov om eiendomsskatt er nå ute til høring., Förslaget till ny lov om egendomsskatt är nu ute till höring.,5.25,0.1225191910052672,0.02333698876290804
7430,"Jeg kommer fortsatt til å hjelpe spillere ut, men vil ikke jage dem."," Jag kommer fortsatt till att hjälpa spelare ut, men vill inte jaga dem.",5.25,0.1225191910052672,0.02333698876290804
7431,god god god, gogogo,2.25,0.1225191910052672,0.054452973780118756
7432,Parken drives av en stiftelse som igjen leier området av en greve for en slikk og ingenting., Parken drivs av en stiftelse som igen lejer området av en greve för han slicker ingenting.,6.25,0.1225191910052672,0.01960307056084275
7433,U N D E R S T R E K N I N G, U N D E R S T R E K N I N G,9.5,0.1225191910052672,0.012896756947922864
7434,P R I V A T I S E R I N G E N, P R I V A T I S E R I N G E N,5.75,0.1225191910052672,0.021307685392220384
7435,Folk liker og er glad i disse bygningene., Folk liker och är glada i desse byggningarna.,4.0,0.1225191910052672,0.0306297977513168
7436,Tiltaket er populært både blant norske barn og barn med fremmedkulturell bakgrunn., Tilltaget är populärt både bland norska barn och barn med främmande kulturell bakgrund.,6.25,0.1225191910052672,0.01960307056084275
7437,Hans entusiasme smittet over på datteren., Hans entusiasmer smet över på datorn.,5.5,0.1225191910052672,0.02227621654641222
7438,K I K K E, K I K K Ä,2.75,0.1225191910052672,0.04455243309282444
7439,opp ett nivå, uppvärkt nivå,2.75,0.1225191910052672,0.04455243309282444
7440,Det vil si én felles etikktime hvor alle elever deltar og én time differensiert undervisning ut fra tro og livssyn.\Punktum, Det vill säga en fälles etiktimme där alla elever deltar och en timme differentierad undervisning utifrån tro och livssynpunkter.,9.75,0.13873501599300653,0.014229232409539131
7441,tre   sju   sju   seks   sekstifem   fem hundre og trettini, tre sju sju sex sextiofem femhundratrettionio,6.5,0.13873501599300653,0.021343848614308696
7442,Hun reiser hit før utbrentheten er et faktum.\Punktum," Hon reser hit för utbrändheten är ett faktum, punktum.",6.75,0.13873501599300653,0.020553335702667635
7443,Her skal kvartetten spille inn sin foreløpig navnløse plate.\Punktum," Här skall kvartetten spela in sin förut nämnlösa platta, punkten.",6.75,0.13873501599300653,0.020553335702667635
7444,Han fikk også intervjue lokalbefolkningen i landsbyer i områder som ble hardt rammet av storflommen i høst., Han fick också intervjua lokalbefolkningen i landsbygden i områden som blev hårt drabbade av storflommen i höst.,6.5,0.13873501599300653,0.021343848614308696
7445,sju   en   fire   en   syttini   to hundre og tre, tjugo en fyra en sjuttionio tvåhundratre,5.5,0.13873501599300653,0.02522454836236482
7446,Storøyde små barn og litt mindre usikre større barn danset og spilte for den fornemme gjesten., Storröda små barn och lite mindre osäkra större barn dansade och spelade för den förnämliga gästen.,6.5,0.13873501599300653,0.021343848614308696
7447,O V E R H A L L A, O V E R H A L L A,6.0,0.13873501599300653,0.023122502665501088
7448,Legene skal altså jobbe kortere arbeidsdager for å spare lønnsutgifter., Läkarna ska alltså jobba kortare arbetsdagar för att spara lönsutgifter.,8.25,0.13873501599300653,0.016816365574909883
7449,slokk lyset, Slocklyse,2.75,0.13873501599300653,0.05044909672472964
7450,Det vil sende dem rett til bunns., De vill sända med rätt till bunds.,3.75,0.13873501599300653,0.03699600426480174
7451,Maleriets integritet søkes i dets spesifikke og essensielle egenskaper., Maleriets integritet sökes i dess specifika och essentiella egenskaper.,8.25,0.13873501599300653,0.016816365574909883
7452,"Mange reagerte på spørsmålene overhodet, at det kunne være aktuelt å ta fra folk grøntområder."," Många reagerade på spörsmålen över huvud, att det kunde vara aktuellt att ta fram folk runt området.",6.5,0.13873501599300653,0.021343848614308696
7453,Åpne PowerPoint, öppna powerpoint,4.0,0.13873501599300653,0.03468375399825163
7454,Nesten to år med konserter for utsolgte hus fulgte.\Punktum, Nästan två år med konserter på utsålda hus följde punkten.,4.75,0.13873501599300653,0.029207371788001375
7455,forestillingen forestillingen forestillingen," föreställningen, föreställningen, föreställningen",5.0,0.13873501599300653,0.027747003198601305
7456,Lomnessjøen, Lomnesjön,4.75,0.14807510806713253,0.031173706961501586
7457,Fiskeindustrien har henvendt seg til fiskeriministeren for å gi uttrykk for sin frykt for å miste råstoff., Fiskeindustrin har hänvänt sig till fiskeriministern för att ge uttryck för sin frukt för att mista rostas.,6.75,0.14807510806713253,0.021937053046982596
7458,de de de, D D D,3.5,0.14807510806713253,0.04230717373346644
7459,Leif vil bli dypt savnet av oss alle., Leif kommer att bli djupt saknad av oss alla.,3.75,0.14807510806713253,0.03948669548456867
7460,Klipp ut, klipp ut,2.75,0.14807510806713253,0.05384549384259365
7461,Redusér utvalget med ett avsnitt, Reducera utvalet med ett avsnitt.,4.0,0.14807510806713253,0.03701877701678313
7462,Hans entusiasme smittet over på datteren., Hans entusiasm smittade över på dottern.,5.25,0.14807510806713253,0.028204782488977627
7463,en   fem   fem   tre   tjueni   tre hundre og førtisju, en fem fem tre tjugonio trehundraoch fyrtiosju,5.75,0.14807510806713253,0.025752192707327398
7464,En side opp, en sida upp,3.5,0.14807510806713253,0.04230717373346644
7465,"Vi håper selvfølgelig at vi skal greie å skaffe alle som har søkt om det, et tilrettelagt skoletilbud.", Vi hoppas självklart att vi ska klara av att skaffa alla som har sökt om det ett tillrättalagt skoltillbud.,7.75,0.14807510806713253,0.019106465557049358
7466,Planen ble vedtatt av kommunestyret i mars., Planen blev iakttagen av kommunstyret i mars.,5.75,0.14807510806713253,0.025752192707327398
7467,Kråkerøy, Krakerej,2.5,0.14807510806713253,0.05923004322685301
7468,"To joviale politimenn slår floke langt der fremme og holder orden på oss, en orden som inkluderer et rimelig antall snikere."," Två jovialer på lortimän slår floder långt där framme och håller orden på oss, en orden som inkluderar ett rimligt antal snikare.",7.75,0.14807510806713253,0.019106465557049358
7469,kartlegge kartlegge kartlegge," kartlägga, kartlägga, kartlägga",3.75,0.14807510806713253,0.03948669548456867
7470,Selv hadde jeg innlevert mine papirer som militærnekter ved sesjonen., Själv hade jag inleverat mina papper som militär nekter vid sessionen.,6.0,0.14807510806713253,0.02467918467785542
7471,"Når kjøttet eller fisken er perfekt, gjenstår vinvalget."," När köttet eller fisken är perfekt, igenstår vinvalka.",5.75,0.14807510806713253,0.025752192707327398
7472,Etter en uke blir kvinnene innkalt til kontroll på sykehuset., Efter en vecka blir kvinnorna inkallade till kontroll på psykhuset.,8.0,0.13146588916424662,0.016433236145530827
7473,"Du utvikler produktet, og ordner finansiering.", Du utvecklar produkten och ordnar finansieringen.,4.75,0.13146588916424662,0.02767702929773613
7474,B E N K E R, B E N K E R,4.75,0.13146588916424662,0.02767702929773613
7475,Marker dette, markera detta,3.25,0.13146588916424662,0.04045104281976819
7476,Isabell Torp, Isabell Torp,3.25,0.13146588916424662,0.04045104281976819
7477,"Robin er glad for støtten han har fått av sosialtjenesten,\Komma men har likevel kritiske synspunkter på ordningen.\Punktum"," Robin är glad för stötten han har fått av socialtjänsten, komma, men har likväl kritiska synpunkter på ordningen, punkt om.",10.0,0.13146588916424662,0.013146588916424663
7478,gi gi gi, J J J,5.0,0.13146588916424662,0.026293177832849325
7479,Nobelprisvinneren får endelig satt seg ved et bord midt i lokalet.\Punktum," Nobelpristagaren får äntligen sätta sig vid ett bord mitt i lokalen, punkten.",6.75,0.13146588916424662,0.01947642802433283
7480,"Jeg håper å bruke både journalister på huset, og andre til å dekke sportsstoffet.", Jag hoppas kunna använda både journalister på huset och andra till att däcka sportstoffet.,7.25,0.13146588916424662,0.018133226091620224
7481,En linje fram, en linje fram,2.5,0.13146588916424662,0.05258635566569865
7482,ta ta ta, ta ta ta,3.0,0.13146588916424662,0.04382196305474887
7483,åttifire tusen fem hundre og sekstini, åttiofyra tusen femhundrasextionio,4.75,0.13146588916424662,0.02767702929773613
7484,Det finnes imidlertid ikke noen absolutte grenser for hva som er virkelig effektiv og mindre effektiv behandling., Det finns emellertid icke några absoluta gränser för vad som är verkligt effektiv och mindre effektiva behandling.,9.0,0.13146588916424662,0.014607321018249624
7485,sytten tusen åtte hundre og sekstisju, sjutton tusen åttahundrasextiosju,4.75,0.13146588916424662,0.02767702929773613
7486,Slik kan du gjerne si at publikum selv har valgt sangene., Så kan du gärna se att publiken själv har valt sångerna.,5.75,0.13146588916424662,0.022863632898129847
7487,Ut på dagen i går kunne også to av beboerne flytte tilbake til hjemmet sitt., Ut på dagen i går kunde också två av beboarna flytta tillbaka till hemmet sitt.,5.5,0.13146588916424662,0.02390288893895393
7488,dividert med, dividerat med,2.5,0.15485360944876447,0.06194144377950579
7489,Andre store båter har også septiktanker., Andra stora båtar har också septiktankar.,4.5,0.15485360944876447,0.03441191321083655
7490,En av disse fortellingene handler om en jødepike., En av dessa berättelser handlar om en gödepike.,3.5,0.15485360944876447,0.04424388841393271
7491,På landets første kompetansesenter for spiseforstyrrelser skal helsepersonell lære hvordan en avslører lidelsen på et tidlig stadium for å sette inn mottiltak., På landets första kompetenscenter för matförstörelse skall hälsopersonal lära hur en avslöjar lidelsen på ett tidigt stadium för att sätta in motåtgärder.,12.25,0.15485360944876447,0.012641110975409344
7492,Gå opp en linje, gå upp en linje,3.25,0.15485360944876447,0.047647264445773684
7493,"De siste ti årene har han drevet egen virksomhet, men har nylig gått over til markedsføringsarbeid innen reiselivsbransjen."," De sista tio åren har han drivit egen verksamhet, men har nyligen gått över till marknadsföringsarbete inom raceliftsbranschen.",7.0,0.15485360944876447,0.022121944206966355
7494,seg seg seg, säg säg säg,2.5,0.15485360944876447,0.06194144377950579
7495,fire   fire   fem   tre   trettini   åtte hundre og åtti, fyra fyra fem tre trettionio åttahundraåttio,6.0,0.15485360944876447,0.025808934908127412
7496,"Disse fremmedkulturelle er ikke innvandrere i vanlig forstand, de har flyktet for livet fra en etnisk utrenskning."," Dessa främmande kulturella är icke invandrare i vanligt förstånd, de har flyttat för livet från en etnisk utlänning.",10.75,0.15485360944876447,0.014404986925466462
7497,Nå er det ikke sikkert at dette blir noe problem for ham., Nu är det inte säkert att detta blir något problem för han.,5.5,0.15485360944876447,0.028155201717957178
7498,Vanligvis består opplæringen av å reise mindre byggverk inne i en verkstedhall., Vanligtvis består upplärningen av att resa mindre byggverk inne i en verkstadshall.,10.0,0.15485360944876447,0.015485360944876448
7499,skjul verktøylinje, kjulverktyglinje,3.25,0.15485360944876447,0.047647264445773684
7500,Veien er lang fra meieri til lufthavn.\Punktum," Vägen är lång från mejeri till lufthavn, punkten.",7.0,0.15485360944876447,0.022121944206966355
7501,Disse kommer i stand gjennom forhandlinger.,,0.25,0.15485360944876447,0.6194144377950579
7502,ned ned ned," ned, ned, ned",2.5,0.15485360944876447,0.06194144377950579
7503,Venstrejuster tekst," vänsterljus, där text",3.25,0.15485360944876447,0.047647264445773684
7504,Lagre fil,,0.25,0.1333261365070939,0.5333045460283756
7505,"Robin er glad for støtten han har fått av sosialtjenesten,\Komma men har likevel kritiske synspunkter på ordningen.\Punktum"," Robin är glad för stötten han har fått av socialtjänsten komma, men har likaväl kritiska synpunkter på ordningen.",9.0,0.1333261365070939,0.014814015167454878
7506,"Kommuner som ønsker å gi tillatelse til bygging av slike sentre, må søke om dispensasjon.", Kommuner som önskar ge tillåtelse till byggning av sådana centra måste ansöka om dispensation.,7.0,0.1333261365070939,0.019046590929584845
7507,Fjern utheving, fjärran uthävning,3.25,0.1333261365070939,0.04102342661756735
7508,Enkelte kommuner har fått hard kritikk for å pålegge innbyggerne avgifter som ligger langt over selvkost., Enkla kommuner har fått ha kritik för att pålägga inbyggda avgifter som ligger långt över självkost.,8.0,0.1333261365070939,0.01666576706338674
7509,Vi var fryktelig engstelige.\Punktum," vi var fruktliga, ängsliga, punktum",4.0,0.1333261365070939,0.03333153412677348
7510,Fiskeindustrien har henvendt seg til fiskeriministeren for å gi uttrykk for sin frykt for å miste råstoff., Fiskindustrierna har hänvisat till fiskeriministern för att ge uttryck för sin flykt från miste råstoft.,7.5,0.1333261365070939,0.017776818200945853
7511,"Robin er glad for støtten han har fått av sosialtjenesten,\Komma men har likevel kritiske synspunkter på ordningen.\Punktum"," Robin är glad för stött när han fått den socialtjänsten komma, men har likväl kritiska synpunkter på ordningen, punktum.",7.0,0.1333261365070939,0.019046590929584845
7512,Arbeidsmarkedsetaten har finansiert virksomheten de siste tre årene.\Punktum," Arbetsmarknadsetaten har finansierat verksamheten de sista tre åren, punktum.",8.0,0.1333261365070939,0.01666576706338674
7513,Det var derfor naturlig at han kom til å undervise i økonomiske fag., Det var därför naturligt han kom till att undervisa i ekonomisk i fag.,4.75,0.1333261365070939,0.028068660317282928
7514,Spillet ser bra ut rent grafisk., Spelet ser bra ut rent grafiskt.,5.75,0.1333261365070939,0.023187154175146767
7515,Han blir mer opptatt av en jevnaldrende jente med et lettere sinn.," Han blev mer upptagen av en jämnårig flicka, med ett lättare sinne.",5.75,0.1333261365070939,0.023187154175146767
7516,Venstrejuster tekst," Vänsterljus, det är text.",4.2509375,0.1333261365070939,0.031363937133183896
7517,Tora Skogli, Tora Skogli,3.25,0.1333261365070939,0.04102342661756735
7518,Han forteller at det er noe helt spesielt med denne gruppen., Han förtäljer att det är nåt helt speciellt med den här gruppen.,5.5,0.1333261365070939,0.024241115728562527
7519,Vis alternativer, visa alternativen,4.0,0.1333261365070939,0.03333153412677348
7520,Han sier også at det er første gang det er inngått en slik avtale i vår del av verden., Han säger också att det är första gången de har ingått ett sådant avtal i vår del av världen.,7.75,0.14406512345885858,0.018589048188239816
7521,Nå skal nordiske barn også forføres av smårollingene.\Punktum," När skall nordiska barn också få föras av smårollingarna, punkt om.",5.25,0.14406512345885858,0.027440975896925443
7522,Det er heller ingen umiddelbare planer om å harmonisere dem., Det är heller inga omedelbara planer om att harmonisera dem.,6.0,0.14406512345885858,0.024010853909809764
7523,"Ett av argumentene som ble brukt ved avgjørelsen,\Komma var at toget var for langt for seksåringene.\Punktum"," Ett av argumenten som blev brukt vid avgörelsen komma var att tåget var för långt för sexåringarna, punktum.",8.7509375,0.14406512345885858,0.01646282166440551
7524,synge synge synge, synge synge synga,4.2509375,0.14406512345885858,0.0338902003284825
7525,Bytt til Paint, byt till paint,4.2509375,0.14406512345885858,0.0338902003284825
7526,Vi vil nok overraske dem som tror at vi ikke gjør annet enn å gjenta oss selv., Vi vill nog överraska dem som tror att vi icke gör annat än att genta oss själv.,5.5,0.14406512345885858,0.02619365881070156
7527,Stemningen inne på intensivavdelingen er underlig., Stämningen inne på intensivavdelningen är underlig.,5.5,0.14406512345885858,0.02619365881070156
7528,fareliste fareliste fareliste," farelista, farelista, farelista",4.75,0.14406512345885858,0.030329499675549175
7529,lett lett lett," lätt, lätt lätt",3.75,0.14406512345885858,0.03841736625569562
7530,Det er ikke en gang krav om at oppsigelsen skal være skriftlig., Det är icke en gång krav om att uppsägelsen skall vara skriftlig.,5.5,0.14406512345885858,0.02619365881070156
7531,All sponsing og produksjonsstøtte skal tydelig merkes så seerne aldri er i tvil om hvilke interessenter som er inne i et program.," All sponsring och produktionsdata skall tydligt märkas, så serna aldrig är tvivlande om vilka intressenter som är inne i ett program.",7.25,0.14406512345885858,0.0198710515115667
7532,"Kalkylen vi fikk fra vårt reisebyrå på det tidspunktet, viste seg siden å være altfor lav.", Kalkylen vi fick från vår resebyrå på det tidpunkten visade sig sedan vara alltför lång.,8.5,0.14406512345885858,0.016948838053983364
7533,"Han er spent, og regner med at programformen trenger litt tid for å sitte.", Han är spänd och räknar med att programformen tränger lite tid för att sitta.,7.75,0.14406512345885858,0.018589048188239816
7534,tjuefem tusen ni hundre og sekstien, tjugofem tusen niohundrasextioett,5.0,0.14406512345885858,0.028813024691771716
7535,Storøyde små barn og litt mindre usikre større barn danset og spilte for den fornemme gjesten., Storögda små barn och lite mindre osäkra större barn dansade och spelade för den förnämliga gästen.,7.75,0.14406512345885858,0.018589048188239816
7536,fire   sju   en   fire   åttisju   tre hundre og nittifem, fyra sju en fyra åttiosju trehundranittiofem,4.75,0.1314035751274787,0.02766391055315341
7537,M O N O P O L E T, M O N O P O L E T,4.2509375,0.1314035751274787,0.03091166951466087
7538,påske påske påske, Påske påske påske,3.75,0.1314035751274787,0.03504095336732765
7539,Vi har ikke noe imot at fylkesmannen følger med i hva vi gjør., Vi har icke något emot att fylkesbarn följer med i vad vi gör.,6.25,0.1314035751274787,0.02102457202039659
7540,Midtstill dette avsnittet, mittstill detta avsnittet,3.0,0.1314035751274787,0.04380119170915956
7541,"Så gikk det altså få timer,\Komma og russerne gjorde nøyaktig det motsatte av hva de hevdet de skulle gjøre.\Punktum"," Så gick det alltså få timmar komma och ryssarna gjorde nu jakt i det motsatta A de hävdat de skulle göra, punkten.",8.25,0.1314035751274787,0.015927706076058024
7542,Stemningen var like nedtrykt som under flykatastrofen for nesten nøyaktig ett år siden., Stämningen var lika nödtryckt som under flygkatastrofen för nästan nöjaktigt ett år sedan.,7.25,0.1314035751274787,0.018124631052066027
7543,"De åpner seg foran kamera som enkeltindivider og i grupper, men bare så mye de selv føler for."," De öppnar sig för en kamera som enkelt individer och i grupper, men bara så mycket de själv eller förr.",8.7509375,0.1314035751274787,0.015015942592148408
7544,S T A R R, S T A R R,4.2509375,0.1314035751274787,0.03091166951466087
7545,åtte   åtte   åtte   sju   trettifire   fire hundre og syttifem, åtta åtta åtta sju trettiofyra fyrahundrasjuttiofem,7.25,0.1314035751274787,0.018124631052066027
7546,På møtet forklarte ordføreren om alle reaksjonene han har fått de siste dagene., På mötet förklarade ordföranden om alla reaktionerna han har fått de sista dagarna.,7.25,0.1314035751274787,0.018124631052066027
7547,Fiskeindustrien har henvendt seg til fiskeriministeren for å gi uttrykk for sin frykt for å miste råstoff., Fiskeindustrin har hänvänt sig till fiskeriministern för att ge uttryck för sin frukt för att mista råstoff.,11.75,0.1314035751274787,0.011183282989572654
7548,E G E N A N D E L E N, E G E N A N D E L E N,8.0,0.1314035751274787,0.016425446890934836
7549,I beste forstand var han entertainer og behersket situasjonen og publikum med en scenekunstners finesser., I bästa förstånd var han en tatuerare och behärskade situationen och publiken med en scenkonstnärs finesser.,8.0,0.1314035751274787,0.016425446890934836
7550,N I S J E, N I S J D,3.75,0.1314035751274787,0.03504095336732765
7551,"Skal noen bytte plass, må bare én reise seg om gangen."," Skall någon byta plats, må bara en resa sig om gången.",5.25,0.1314035751274787,0.025029252405234036
7552,De nåværende reglene innebærer at en saueeier må reinvestere erstatningsbeløpet i nye dyr allerede året etter for å unngå denne skattleggingen., De nuvarande reglerna innebär att en säljare måste reinvestera ersättningsbeloppet i nya djur redan året efter för att undgå denna skatteläggning.,15.0,0.15509402030147612,0.01033960135343174
7553,familien familien familien," familjen, familjen familjen",3.5,0.15509402030147612,0.04431257722899318
7554,Det meste av pengene går til overnatting og servering., Det mesta av pengarna går till overnutting och servering.,6.0,0.15509402030147612,0.025849003383579355
7555,om om om, om om om,3.5,0.15509402030147612,0.04431257722899318
7556,U T S T E D E, U T S T E D E,3.75,0.15509402030147612,0.04135840541372696
7557,"Det kan tas hensyn til forhold som farlig skolevei, skolenes kapasitet og hvor elevens søsken måtte gå."," Det kan tas hänsyn till förhållanden som farlig skolväg, skolornas kapacitet och var elevens syskon måste gå.",7.25,0.15509402030147612,0.021392278662272567
7558,"Alle barna ventet på julenissen, som var forsinket på grunn av den kraftige motvinden."," Alla barnen väntade på julenissen, som var försinkad på grund av den kraftiga motvinden.",5.5,0.15509402030147612,0.02819891278208657
7559,En tredje organisasjon skal sørge for rekrutteringen.\Punktum," En tredje organisation skall sörja för rekryteringen, punktum.",5.75,0.15509402030147612,0.02697287309590889
7560,multiplisert med, multiplicera med,3.0,0.15509402030147612,0.05169800676715871
7561,"Som det fremgår overfor, ble dette kravet ikke innfridd.", Som det framgår omförberett är kravet icke infriat.,4.2509375,0.15509402030147612,0.03648466257183883
7562,Gå til femte linje i første avsnitt, Gå till femte linje i första avsnitt.,5.0,0.15509402030147612,0.031018804060295224
7563,"Johannessen har det kunstneriske ansvaret, men alle har bidratt til å forme forestillingen."," Johannessen har det konstnäriska ansvaret, men alla har bidragit till att forma föreställningen.",6.5,0.15509402030147612,0.023860618507919405
7564,Miljøeksperter sier at det vil ta flere dager før omfanget av miljøødeleggelsene er klarlagt.\Punktum," Miljöexperter säger att det vill ta flera dagar innan omfång av miljöunderläggelsen är klarlagt, punkten.",10.0,0.15509402030147612,0.015509402030147612
7565,knapp fire, knapp fyra,2.5,0.15509402030147612,0.06203760812059045
7566,nittifem tusen seks hundre og nittini, nittiofem tusen sexhundranittionio,3.75,0.15509402030147612,0.04135840541372696
7567,Det forundrer oss at ikke arkitekturhistorikeren husker at slike prosesser er historisk legitimert gjennom en rekke eksempler., Det förundrar oss att icke arkitekturhistorikern minns att sådana processer är historiskt legitimerade genom ett antal exempel.,9.75,0.15509402030147612,0.0159070790052796
7568,"De spiller en avansert form for rock som krever sitt av musikerne, men her er det publikum som gir klart mest."," De spelar en avancerad form för rock som kräver sitt av musikerna, men här är det publiken som ger klart mest.",9.5,0.169823145668488,0.01787612059668295
7569,omdiskutert omdiskutert omdiskutert," omdiskuterat, omdiskuterat, omdiskuterar",4.0,0.169823145668488,0.042455786417122
7570,tre   fem   tre   tre   sekstien   tre hundre og åttien, tre fem tre tre sextioett trehundraåttioett,8.5,0.169823145668488,0.019979193608057413
7571,Ulykkesrisikoen kan reduseres kraftig om de for eksempel unngår å kjøre i mørket og i trafikksituasjoner som de ikke behersker., Olycksrisken kan reduceras kraftigt om de till exempel lugnar och kör i mörker och i trafiksituationer som de inte behärskar.,8.5,0.169823145668488,0.019979193608057413
7572,det det det, det är det är det,3.25,0.169823145668488,0.052253275590304
7573,Følelsen av å sitte fast i klisteret har nok meldt seg i tunge stunder.\Punktum, Känslan av att sitta fast i klistret har nog mält sig i tunga stunder. Punktum.,5.5,0.169823145668488,0.030876935576088727
7574,Lagre endringer, lagre ändringar,3.5,0.169823145668488,0.048520898762425144
7575,Borgar, Borgar,3.25,0.169823145668488,0.052253275590304
7576,Marker dette, markera detta,3.0,0.169823145668488,0.056607715222829334
7577,Blant annet ble reglene for tilleggspensjon og forsørgertillegg strammet inn.\Punktum, Bland annat blir reglerna för tilläggsspension och försörj och tilläggs stramat in punktum.,6.0,0.169823145668488,0.028303857611414667
7578,tjuetre tusen tre hundre og syttini, tjugotre tusen trehundrasjuttionio,4.5,0.169823145668488,0.03773847681521955
7579,Orkestret settes sammen fra år til år., Orkestrar sätter samman från år till år.,5.0,0.169823145668488,0.0339646291336976
7580,"Når uforutsette utgifter påføres enkelte av bondenæringens utøvere, går det erfaringsmessig ikke lenge før næringens dyktige representanter skriker om offentlig støtte."," När oförutsedda utgifter påförs enkelt av bondenäringens utövare, går det erfarenhetsmässigt icke länge förrän näringens styktiga representanter skriker om offentligt stöd.",12.5,0.169823145668488,0.01358585165347904
7581,Resultatet virker veldig konstruert og sjelden sjarmerende.\Punktum, Resultatet verkar väldigt konstruerat och sällan alarmerande. Punktum.,7.0,0.169823145668488,0.024260449381212572
7582,M A S S E M E D I A, M A S S E M Ä D I A,5.75,0.169823145668488,0.029534460116258782
7583,"Rommet betyr mye for oss,\Komma det gir noe ekstra i hverdagen.\Punktum"," Rummet betyder mycket för oss, och det ger nåt extra i vardagen.",6.5,0.169823145668488,0.026126637795152
7584,E G O I S M E, E G O I S M E,4.75,0.12783039920032024,0.026911662989541105
7585,Det finnes imidlertid ikke noen absolutte grenser for hva som er virkelig effektiv og mindre effektiv behandling., Det finns emellertid icke några absoluta gränser för vad som är verkligt effektiv och mindre effektiva behandling.,11.5,0.12783039920032024,0.01111568688698437
7586,Terrie er født i fiskens tegn og er svært dyrekjær., Terry är född i fiskernas terr och är svårt dyrkär.,5.0,0.12783039920032024,0.025566079840064048
7587,Foreldre med fri fra jobben inntar parken sammen med horder av barn i alle aldre., Föräldrar med fri från jobben intar parken samma hårdra barn i alla åldrar.,6.75,0.12783039920032024,0.018937836918565962
7588,Jeg har ikke bil og lurer veldig på hvordan det skal bli til vinteren., Jag har icke bil och lurar väldig på hur det ska bli till vintern.,4.0,0.12783039920032024,0.03195759980008006
7589,en   åtte   en   to   åttiseks   åtte hundre og syttitre, en åtta en två åttiosex åttahundrasjuttiotre,6.5,0.12783039920032024,0.01966621526158773
7590,klipp ut, klipp ut,2.75,0.12783039920032024,0.04648378152738918
7591,"Vi greier oss nå, vi som har byen som arbeidsplass og rekreasjonsområde."," Vi grejer oss nu, vi som har byn som arbetsplats och rekreationsområde.",6.25,0.12783039920032024,0.02045286387205124
7592,Prisen til beste foreleser er nyopprettet og vil bli delt ut årlig blant fakultetets forelesere., Prisen till bästa föreläsare är nyupprättat och vill bli delt ut årligen bland fakultetens föreläsare.,7.75,0.12783039920032024,0.016494245058105837
7593,S K Y T S, S K I T S,4.0,0.12783039920032024,0.03195759980008006
7594,tiltak tiltak tiltak," tilltak, tilltak, tilltak",3.5,0.12783039920032024,0.0365229712000915
7595,Han lot seg ikke stanse av noe eller noen som helst., Han låter sig icke stansa av något eller någon som helst.,6.25,0.12783039920032024,0.02045286387205124
7596,Han innrømmer at det ikke lenger er så gøy å synge., Han inrymmer att det icke längre är så göj å synge.,5.25,0.12783039920032024,0.024348647466727665
7597,likevel likevel likevel," likaväl, likaväl, likaväl",4.5,0.12783039920032024,0.028406755377848942
7598,Ikea er ett av de svenske konsernene som har kjørt miljøkurs for alle sine ansatte., Ikea är ett av de svenska koncernerna som har kört miljökurs för alla sina ansatta.,7.25,0.12783039920032024,0.017631779200044172
7599,fellesskap fellesskap fellesskap," fälleskap, fällskap, fälleskap",3.0,0.12783039920032024,0.042610133066773415
7600,åtte   to   fem   fire   sekstiåtte   fire hundre og førtito, åtta två fem fyra sextioåtta fyrahundrafyrtiotvå,5.0,0.13148000079672784,0.026296000159345568
7601,S E N T R A, S E N T R A,4.5,0.13148000079672784,0.029217777954828408
